CustomerID,AccountAge,UsageFrequency,MonthlySpend,SupportCalls,Churn
CUST44745,45,8,147.75,4,No
CUST44746,56,11,487.48,2,No
CUST44747,59,2,137.92,4,No
CUST44748,29,14,317.94,1,No
CUST44749,30,17,292.92,1,No
CUST44750,34,5,359.1,1,No
CUST44751,52,5,62.84,1,No
CUST44752,39,1,408.35,4,No
CUST44753,17,6,28.94,1,No
CUST44754,22,7,207.24,1,Yes
CUST44755,5,25,235.75,4,No
CUST44756,11,27,51.93,1,No
CUST44757,22,14,355.33,1,No
CUST44758,32,14,471.09,0,No
CUST44759,24,16,261.31,1,No
CUST44760,11,9,107.91,1,No
CUST44761,11,28,112.01,0,No
CUST44762,17,18,60.23,4,No
CUST44763,32,24,459.96,1,No
CUST44764,19,9,417.13,1,Yes
CUST44765,27,4,456.34,1,Yes
CUST44766,32,7,429.9,1,No
CUST44767,25,5,310.14,2,No
CUST44768,28,17,465.45,2,Yes
CUST44769,40,10,374.15,1,No
CUST44770,52,24,459.85,1,No
CUST44771,27,2,208.57,3,Yes
CUST44772,14,3,443.79,0,No
CUST44773,42,21,397.42,3,No
CUST44774,57,7,439.99,3,No
CUST44775,39,5,483.18,0,No
CUST44776,2,10,333.76,4,No
CUST44777,17,4,165.49,3,Yes
CUST44778,1,2,21.1,3,No
CUST44779,45,17,347.07,0,Yes
CUST44780,32,19,368.41,4,No
CUST44781,19,22,345.04,2,Yes
CUST44782,14,9,334.66,1,No
CUST44783,31,29,40.72,1,No
CUST44784,58,25,421.66,3,Yes
CUST44785,18,21,487.56,3,No
CUST44786,52,19,248.7,3,No
CUST44787,14,29,186.49,0,No
CUST44788,47,3,400.56,3,No
CUST44789,14,7,211.85,4,No
CUST44790,24,12,33.57,0,Yes
CUST44791,5,23,257.65,1,No
CUST44792,16,12,288.33,2,Yes
CUST44793,5,19,496.19,1,No
CUST44794,54,26,226.74,2,No
CUST44795,13,7,195.37,3,No
CUST44796,16,8,418.92,2,No
CUST44797,15,3,11.37,3,No
CUST44798,31,5,243.86,0,No
CUST44799,5,28,330.69,2,No
CUST44800,21,28,399.11,3,No
CUST44801,30,27,156.53,1,Yes
CUST44802,23,26,217.64,1,No
CUST44803,38,27,32.73,3,No
CUST44804,29,29,119.07,0,No
CUST44805,13,13,425.5,1,Yes
CUST44806,32,24,347.84,1,No
CUST44807,48,23,390.02,0,Yes
CUST44808,42,1,88.59,2,No
CUST44809,27,18,113.88,1,Yes
CUST44810,34,28,196.31,3,No
CUST44811,45,22,434.15,3,No
CUST44812,49,15,332.36,3,No
CUST44813,33,13,169.17,0,Yes
CUST44814,4,8,20.04,5,No
CUST44815,18,5,361.81,2,No
CUST44816,6,7,44.91,1,Yes
CUST44817,28,26,80.21,2,Yes
CUST44818,44,15,423.88,2,No
CUST44819,57,7,45.81,1,No
CUST44820,58,3,136.43,2,No
CUST44821,27,17,72.62,3,Yes
CUST44822,26,22,213.42,2,No
CUST44823,56,21,297.18,2,Yes
CUST44824,20,9,116.34,3,No
CUST44825,13,28,388.29,3,No
CUST44826,28,1,45.92,3,No
CUST44827,34,15,343.05,1,No
CUST44828,49,21,285.17,1,No
CUST44829,23,3,123.33,4,No
CUST44830,10,6,59.97,1,No
CUST44831,51,5,468.24,2,No
CUST44832,30,4,488.99,2,No
CUST44833,22,24,277.89,2,No
CUST44834,5,25,170.22,0,No
CUST44835,53,11,98.85,2,No
CUST44836,44,11,131.54,4,No
CUST44837,50,14,425.26,4,No
CUST44838,9,25,84.81,0,No
CUST44839,43,17,224.49,2,No
CUST44840,4,25,477.57,2,No
CUST44841,42,20,496.15,2,No
CUST44842,1,27,151.55,0,No
CUST44843,34,29,246.65,0,No
CUST44844,41,20,78.8,3,No
CUST44845,55,9,158.19,2,Yes
CUST44846,26,1,44.54,2,No
CUST44847,18,14,350.7,1,No
CUST44848,16,5,30.24,2,No
CUST44849,23,24,64.72,2,No
CUST44850,46,21,296.84,3,No
CUST44851,36,8,271.57,0,No
CUST44852,26,5,387.17,0,No
CUST44853,2,2,63.8,4,No
CUST44854,44,28,250.43,3,Yes
CUST44855,52,2,437.06,2,No
CUST44856,5,24,256.37,2,Yes
CUST44857,29,13,493.89,2,No
CUST44858,4,19,336.34,0,No
CUST44859,47,28,117.85,4,Yes
CUST44860,35,18,101.91,1,Yes
CUST44861,22,15,253.46,0,No
CUST44862,49,14,248.85,4,No
CUST44863,8,1,419.6,2,No
CUST44864,44,20,52.53,3,No
CUST44865,21,11,317.21,2,No
CUST44866,8,19,492.49,3,Yes
CUST44867,58,29,240.46,2,No
CUST44868,52,29,362.81,2,Yes
CUST44869,52,8,491.02,0,No
CUST44870,5,1,357.2,2,No
CUST44871,21,11,188.14,2,No
CUST44872,27,21,364.38,1,No
CUST44873,38,10,44.89,0,No
CUST44874,5,6,193.54,1,No
CUST44875,21,13,328.46,1,No
CUST44876,8,1,344.94,0,No
CUST44877,22,9,58.43,1,No
CUST44878,18,18,185.03,3,No
CUST44879,4,20,113.14,1,No
CUST44880,4,23,31.22,1,No
CUST44881,37,11,72.64,2,Yes
CUST44882,15,25,184.22,1,No
CUST44883,38,16,197.46,1,No
CUST44884,27,3,394.62,2,No
CUST44885,21,10,55.12,0,Yes
CUST44886,48,2,175.98,3,No
CUST44887,46,28,465.54,3,No
CUST44888,46,8,84.25,2,No
CUST44889,48,25,21.86,4,No
CUST44890,59,18,86.97,2,No
CUST44891,54,29,481.87,1,No
CUST44892,56,27,259.78,1,Yes
CUST44893,4,3,324.28,2,No
CUST44894,11,6,58.46,1,No
CUST44895,19,13,216.68,2,No
CUST44896,57,19,261.59,6,Yes
CUST44897,19,14,247.9,1,No
CUST44898,27,22,431.49,3,No
CUST44899,40,13,109.45,1,No
CUST44900,42,15,203.24,1,Yes
CUST44901,28,22,320.33,1,No
CUST44902,5,19,398.99,0,No
CUST44903,48,18,255.77,3,No
CUST44904,25,12,352.46,1,No
CUST44905,3,8,35.21,2,No
CUST44906,26,14,115.76,1,No
CUST44907,10,23,18.56,4,Yes
CUST44908,24,25,343.74,3,No
CUST44909,29,1,35.13,2,No
CUST44910,45,1,197.63,1,Yes
CUST44911,7,1,69.02,2,Yes
CUST44912,44,17,18.26,2,No
CUST44913,23,21,386.7,1,No
CUST44914,46,18,384.88,2,No
CUST44915,27,20,15.68,4,No
CUST44916,42,25,101.47,2,Yes
CUST44917,9,15,238.22,1,No
CUST44918,44,19,497.13,3,Yes
CUST44919,56,27,66.77,1,No
CUST44920,3,28,86.32,1,No
CUST44921,13,24,466.17,0,No
CUST44922,6,9,144.29,2,No
CUST44923,59,25,391.8,1,No
CUST44924,38,2,48.31,5,Yes
CUST44925,21,8,348.49,0,No
CUST44926,19,8,268.24,1,No
CUST44927,25,15,190.0,2,Yes
CUST44928,39,11,358.91,3,No
CUST44929,4,15,355.05,3,No
CUST44930,22,19,240.71,1,Yes
CUST44931,5,29,461.4,3,No
CUST44932,1,11,257.71,4,No
CUST44933,50,1,335.74,2,No
CUST44934,17,17,389.66,2,No
CUST44935,9,11,300.77,1,No
CUST44936,9,29,111.96,2,No
CUST44937,53,14,63.36,0,No
CUST44938,24,12,73.81,0,No
CUST44939,10,27,117.43,0,No
CUST44940,20,12,163.3,4,No
CUST44941,17,27,422.84,3,No
CUST44942,13,4,184.96,2,No
CUST44943,29,15,73.53,4,No
CUST44944,36,9,106.53,1,Yes
CUST44945,23,25,296.79,4,No
CUST44946,27,28,178.62,1,No
CUST44947,18,15,198.79,2,Yes
CUST44948,18,2,185.07,3,Yes
CUST44949,54,16,245.11,0,No
CUST44950,9,23,280.34,1,No
CUST44951,3,1,289.06,1,No
CUST44952,7,29,292.33,5,Yes
CUST44953,58,16,70.47,5,No
CUST44954,15,15,401.24,4,No
CUST44955,30,21,52.83,3,No
CUST44956,9,28,156.17,2,Yes
CUST44957,59,14,482.74,5,No
CUST44958,41,26,494.92,1,No
CUST44959,27,21,239.14,2,No
CUST44960,36,24,300.68,1,No
CUST44961,18,25,495.9,1,No
CUST44962,31,3,257.01,3,No
CUST44963,17,6,310.2,3,No
CUST44964,54,11,148.98,2,No
CUST44965,53,7,260.87,0,No
CUST44966,6,22,42.29,1,No
CUST44967,39,25,423.97,4,No
CUST44968,25,14,326.49,2,No
CUST44969,42,10,18.29,1,No
CUST44970,42,4,14.37,3,No
CUST44971,59,1,405.91,1,Yes
CUST44972,38,27,464.3,1,No
CUST44973,38,4,195.22,3,No
CUST44974,31,26,77.39,1,Yes
CUST44975,51,22,432.71,0,No
CUST44976,29,29,266.88,1,No
CUST44977,40,15,96.57,3,No
CUST44978,9,6,493.35,1,Yes
CUST44979,1,19,167.49,2,Yes
CUST44980,16,18,297.03,2,No
CUST44981,38,24,56.91,2,No
CUST44982,23,25,211.5,2,No
CUST44983,59,26,304.62,2,No
CUST44984,8,10,490.0,0,No
CUST44985,47,4,219.44,1,No
CUST44986,12,16,85.89,0,No
CUST44987,10,19,278.94,2,Yes
CUST44988,16,11,181.18,3,Yes
CUST44989,47,10,313.78,2,No
CUST44990,43,16,393.83,1,No
CUST44991,24,15,13.92,1,Yes
CUST44992,39,17,181.7,2,No
CUST44993,8,2,187.25,4,Yes
CUST44994,11,14,260.48,3,No
CUST44995,41,8,369.8,3,No
CUST44996,26,22,275.26,2,No
CUST44997,7,22,279.06,6,Yes
CUST44998,15,15,294.87,1,Yes
CUST44999,15,1,304.24,2,No
CUST45000,48,24,36.79,4,Yes
CUST45001,3,6,361.5,2,No
CUST45002,16,20,77.38,2,No
CUST45003,15,27,79.16,4,No
CUST45004,25,19,372.37,0,No
CUST45005,33,11,314.29,0,No
CUST45006,14,6,67.28,1,No
CUST45007,24,19,451.07,2,No
CUST45008,54,4,402.84,2,No
CUST45009,11,10,273.69,2,No
CUST45010,3,24,261.31,3,No
CUST45011,9,11,340.37,6,No
CUST45012,6,23,150.41,1,No
CUST45013,31,29,350.01,4,No
CUST45014,55,23,411.26,3,No
CUST45015,16,22,48.5,1,No
CUST45016,11,8,67.07,2,No
CUST45017,50,9,223.88,2,No
CUST45018,17,1,340.67,4,No
CUST45019,49,19,172.45,5,No
CUST45020,3,24,213.11,0,No
CUST45021,59,17,223.04,3,No
CUST45022,19,9,221.88,3,No
CUST45023,24,28,375.94,2,No
CUST45024,55,17,184.63,2,No
CUST45025,47,12,450.6,3,No
CUST45026,42,14,124.8,3,Yes
CUST45027,8,9,466.59,4,No
CUST45028,49,7,71.23,3,No
CUST45029,36,16,269.42,4,No
CUST45030,40,14,117.37,3,No
CUST45031,58,6,417.78,1,No
CUST45032,2,15,446.49,4,No
CUST45033,23,28,227.93,0,No
CUST45034,40,25,191.3,3,No
CUST45035,30,13,35.0,1,No
CUST45036,25,26,233.64,1,No
CUST45037,7,20,10.18,2,No
CUST45038,28,5,278.88,3,No
CUST45039,41,15,430.54,5,No
CUST45040,50,26,439.36,3,Yes
CUST45041,59,18,193.58,3,No
CUST45042,17,13,290.7,5,No
CUST45043,32,11,170.41,4,Yes
CUST45044,1,11,463.28,1,No
CUST45045,27,12,327.75,1,No
CUST45046,44,19,247.03,2,No
CUST45047,36,12,69.46,0,No
CUST45048,49,23,78.79,0,No
CUST45049,7,21,430.15,3,Yes
CUST45050,56,24,64.1,0,No
CUST45051,3,19,76.14,2,Yes
CUST45052,30,19,141.42,0,No
CUST45053,1,1,92.9,2,No
CUST45054,51,14,413.56,2,No
CUST45055,34,17,13.06,0,No
CUST45056,38,2,425.55,2,No
CUST45057,43,7,218.59,3,No
CUST45058,55,25,361.85,0,No
CUST45059,57,6,198.73,0,Yes
CUST45060,53,21,459.03,0,Yes
CUST45061,36,20,135.0,1,No
CUST45062,33,20,118.2,1,Yes
CUST45063,43,23,396.63,1,No
CUST45064,16,1,14.49,3,No
CUST45065,38,6,38.53,3,No
CUST45066,11,15,138.54,2,No
CUST45067,8,17,394.91,3,No
CUST45068,52,4,110.93,2,Yes
CUST45069,1,26,291.92,1,Yes
CUST45070,14,22,91.4,3,No
CUST45071,30,27,467.12,0,No
CUST45072,21,2,159.4,3,No
CUST45073,58,16,56.32,0,No
CUST45074,21,21,92.55,1,No
CUST45075,34,13,277.55,3,Yes
CUST45076,38,11,99.82,3,No
CUST45077,26,11,373.82,4,Yes
CUST45078,41,16,163.14,3,No
CUST45079,14,10,97.15,0,No
CUST45080,54,4,56.38,1,No
CUST45081,40,19,150.21,2,No
CUST45082,58,26,475.65,1,Yes
CUST45083,35,22,34.96,1,No
CUST45084,42,7,477.86,0,Yes
CUST45085,18,18,374.57,3,No
CUST45086,20,12,296.55,2,Yes
CUST45087,9,22,249.02,4,Yes
CUST45088,41,10,79.7,0,Yes
CUST45089,51,29,28.27,3,Yes
CUST45090,45,15,315.61,3,No
CUST45091,33,12,126.89,1,No
CUST45092,49,1,269.8,2,No
CUST45093,4,10,226.07,1,Yes
CUST45094,4,11,382.45,0,No
CUST45095,59,27,141.75,0,No
CUST45096,48,20,71.62,3,Yes
CUST45097,16,27,308.09,0,No
CUST45098,47,22,420.73,2,No
CUST45099,26,19,459.66,5,No
CUST45100,6,15,463.11,1,Yes
CUST45101,37,25,26.39,2,No
CUST45102,22,3,102.06,1,No
CUST45103,42,16,377.4,4,No
CUST45104,39,28,354.98,1,No
CUST45105,7,20,295.02,3,No
CUST45106,42,21,190.39,3,Yes
CUST45107,30,16,159.98,4,No
CUST45108,10,10,54.29,2,No
CUST45109,57,15,297.31,1,No
CUST45110,15,8,114.27,3,No
CUST45111,6,26,445.9,2,No
CUST45112,24,2,119.79,1,Yes
CUST45113,2,4,386.62,1,No
CUST45114,40,27,180.68,1,No
CUST45115,57,14,411.28,4,No
CUST45116,52,18,371.98,3,No
CUST45117,15,3,21.4,1,No
CUST45118,53,3,328.4,1,No
CUST45119,21,23,284.9,1,Yes
CUST45120,18,5,412.76,2,Yes
CUST45121,5,2,124.25,1,No
CUST45122,25,28,367.6,1,No
CUST45123,36,6,444.38,1,No
CUST45124,10,4,393.58,2,No
CUST45125,51,29,461.38,3,Yes
CUST45126,46,2,160.26,4,No
CUST45127,23,19,216.07,4,No
CUST45128,24,15,202.13,3,No
CUST45129,45,2,175.92,2,No
CUST45130,10,4,83.88,1,Yes
CUST45131,54,28,18.47,1,No
CUST45132,6,14,138.9,0,Yes
CUST45133,13,12,496.57,4,Yes
CUST45134,21,3,154.08,1,No
CUST45135,32,8,403.89,3,No
CUST45136,43,20,83.11,1,No
CUST45137,54,10,283.28,2,No
CUST45138,57,19,66.98,1,No
CUST45139,15,15,336.14,4,Yes
CUST45140,2,14,64.59,5,No
CUST45141,58,26,154.27,1,No
CUST45142,59,25,74.48,2,No
CUST45143,15,25,184.92,2,Yes
CUST45144,51,19,164.45,0,No
CUST45145,17,28,143.04,0,No
CUST45146,20,20,82.81,3,No
CUST45147,50,23,264.87,0,No
CUST45148,6,19,108.73,1,Yes
CUST45149,15,26,419.29,0,Yes
CUST45150,17,25,332.07,2,No
CUST45151,56,23,429.38,2,Yes
CUST45152,26,14,431.72,1,No
CUST45153,22,22,173.81,2,No
CUST45154,9,28,46.47,1,No
CUST45155,12,28,134.59,3,No
CUST45156,22,6,225.91,3,No
CUST45157,58,8,471.55,2,No
CUST45158,23,25,231.93,1,No
CUST45159,37,19,474.07,0,No
CUST45160,14,3,388.97,0,No
CUST45161,24,24,240.63,1,No
CUST45162,8,3,435.11,1,No
CUST45163,26,4,452.89,2,No
CUST45164,32,23,223.16,2,No
CUST45165,57,7,408.7,1,No
CUST45166,28,2,434.77,2,No
CUST45167,32,13,220.91,2,No
CUST45168,22,11,241.64,0,Yes
CUST45169,49,13,140.65,0,No
CUST45170,9,2,231.38,4,No
CUST45171,3,4,249.49,3,No
CUST45172,25,21,325.42,2,No
CUST45173,39,16,299.9,2,No
CUST45174,12,22,448.66,1,No
CUST45175,29,15,327.76,2,Yes
CUST45176,3,23,77.39,4,Yes
CUST45177,41,15,126.98,1,No
CUST45178,46,3,458.94,4,Yes
CUST45179,23,13,39.98,2,No
CUST45180,23,17,351.91,1,No
CUST45181,55,18,50.94,4,No
CUST45182,18,16,118.15,4,Yes
CUST45183,11,1,405.13,1,No
CUST45184,36,14,185.92,5,Yes
CUST45185,26,2,245.09,2,No
CUST45186,8,6,393.65,0,Yes
CUST45187,28,26,295.33,1,Yes
CUST45188,18,23,145.24,2,No
CUST45189,13,12,475.8,0,No
CUST45190,36,8,225.52,3,No
CUST45191,42,24,66.52,1,No
CUST45192,40,26,42.09,1,No
CUST45193,44,7,409.54,2,No
CUST45194,51,18,256.49,1,No
CUST45195,12,11,269.08,1,Yes
CUST45196,22,25,152.78,2,No
CUST45197,2,21,415.12,1,No
CUST45198,56,20,423.5,0,No
CUST45199,40,2,276.2,3,No
CUST45200,28,11,404.9,1,No
CUST45201,13,8,389.66,3,No
CUST45202,33,26,136.29,1,No
CUST45203,3,20,449.91,3,No
CUST45204,34,17,109.46,0,No
CUST45205,23,22,314.48,1,No
CUST45206,55,13,464.8,2,Yes
CUST45207,32,27,136.41,3,No
CUST45208,20,20,269.38,3,No
CUST45209,28,12,372.88,2,No
CUST45210,8,23,420.25,2,No
CUST45211,3,23,56.22,1,No
CUST45212,30,26,15.55,2,No
CUST45213,25,11,468.75,4,No
CUST45214,53,21,266.1,1,No
CUST45215,30,28,355.41,3,No
CUST45216,29,13,161.36,3,No
CUST45217,47,9,154.86,6,Yes
CUST45218,30,7,319.87,4,Yes
CUST45219,34,10,110.87,0,No
CUST45220,25,21,359.49,2,No
CUST45221,17,12,114.36,3,No
CUST45222,59,8,20.57,2,No
CUST45223,24,12,444.23,0,No
CUST45224,38,28,337.33,2,No
CUST45225,28,12,391.99,4,No
CUST45226,33,27,311.43,0,Yes
CUST45227,36,14,373.22,0,No
CUST45228,51,26,92.72,1,No
CUST45229,7,11,31.02,3,No
CUST45230,23,14,420.66,2,Yes
CUST45231,54,14,356.33,1,No
CUST45232,46,11,322.62,4,No
CUST45233,26,2,177.3,1,No
CUST45234,14,22,454.82,2,No
CUST45235,42,8,80.1,1,No
CUST45236,28,7,369.44,2,No
CUST45237,24,15,250.08,2,No
CUST45238,7,4,487.47,2,No
CUST45239,48,1,240.12,1,Yes
CUST45240,36,3,111.77,0,No
CUST45241,39,21,294.05,2,No
CUST45242,15,6,409.91,1,No
CUST45243,49,19,342.75,2,No
CUST45244,3,2,79.28,1,No
CUST45245,48,15,10.93,1,No
CUST45246,2,19,37.14,2,Yes
CUST45247,7,21,251.26,4,No
CUST45248,57,19,53.99,5,No
CUST45249,16,24,13.78,1,No
CUST45250,21,23,248.67,3,Yes
CUST45251,9,9,82.42,2,No
CUST45252,12,19,125.79,1,Yes
CUST45253,29,13,129.04,2,No
CUST45254,24,28,97.47,4,Yes
CUST45255,33,8,354.7,0,No
CUST45256,14,25,486.36,2,No
CUST45257,43,28,21.41,0,No
CUST45258,18,27,92.71,6,No
CUST45259,54,24,246.11,3,No
CUST45260,5,21,380.4,2,No
CUST45261,15,6,55.27,0,No
CUST45262,59,10,402.23,3,No
CUST45263,7,9,288.21,4,No
CUST45264,25,15,298.93,1,Yes
CUST45265,14,29,16.55,1,No
CUST45266,52,14,44.27,0,No
CUST45267,40,2,483.19,2,No
CUST45268,36,25,376.98,0,No
CUST45269,35,1,398.68,3,Yes
CUST45270,44,11,83.87,1,No
CUST45271,50,15,17.82,2,Yes
CUST45272,24,26,323.55,1,No
CUST45273,15,15,378.12,1,No
CUST45274,11,6,463.9,1,Yes
CUST45275,24,1,105.78,1,No
CUST45276,11,17,350.56,0,No
CUST45277,44,3,61.38,2,No
CUST45278,51,14,337.19,2,No
CUST45279,17,27,334.46,1,No
CUST45280,6,20,204.22,4,No
CUST45281,21,12,306.88,2,No
CUST45282,8,20,310.59,3,No
CUST45283,15,12,115.54,1,No
CUST45284,54,26,330.98,1,No
CUST45285,52,26,318.19,4,No
CUST45286,32,29,210.7,2,No
CUST45287,58,5,144.14,1,No
CUST45288,10,6,355.56,3,No
CUST45289,28,20,205.38,1,Yes
CUST45290,15,23,347.58,2,No
CUST45291,12,15,297.8,1,No
CUST45292,43,28,107.41,2,No
CUST45293,18,2,466.93,4,No
CUST45294,56,8,278.46,5,No
CUST45295,37,20,79.36,0,No
CUST45296,44,6,226.75,3,Yes
CUST45297,24,28,145.69,0,No
CUST45298,37,26,40.55,4,No
CUST45299,54,17,202.47,1,Yes
CUST45300,29,18,494.38,3,Yes
CUST45301,10,14,481.35,2,No
CUST45302,14,20,187.05,2,No
CUST45303,16,10,100.39,3,Yes
CUST45304,37,13,105.8,2,No
CUST45305,11,25,480.67,0,No
CUST45306,51,17,156.65,2,Yes
CUST45307,26,1,178.05,2,Yes
CUST45308,40,23,270.07,3,No
CUST45309,19,26,110.68,0,No
CUST45310,52,8,411.08,0,No
CUST45311,54,16,360.16,2,Yes
CUST45312,18,13,390.28,3,No
CUST45313,30,7,248.51,0,No
CUST45314,32,19,161.21,3,No
CUST45315,23,8,218.88,2,No
CUST45316,53,29,68.84,1,No
CUST45317,12,24,322.42,1,No
CUST45318,58,21,402.69,2,No
CUST45319,13,12,269.04,2,No
CUST45320,21,24,218.86,0,No
CUST45321,21,16,419.99,3,Yes
CUST45322,29,13,43.08,3,Yes
CUST45323,29,18,94.04,1,No
CUST45324,50,25,243.25,3,No
CUST45325,27,13,211.71,4,No
CUST45326,29,21,447.35,2,No
CUST45327,15,19,83.97,1,No
CUST45328,47,27,352.8,2,No
CUST45329,12,6,322.23,1,No
CUST45330,58,12,82.64,1,No
CUST45331,41,6,369.36,2,No
CUST45332,19,19,372.61,0,Yes
CUST45333,12,23,275.28,1,No
CUST45334,23,16,72.3,1,No
CUST45335,5,14,201.63,2,No
CUST45336,58,24,266.77,3,No
CUST45337,26,12,286.08,3,No
CUST45338,53,18,298.03,1,No
CUST45339,52,16,353.3,0,No
CUST45340,10,17,467.51,2,No
CUST45341,22,16,98.76,3,No
CUST45342,39,11,271.23,1,No
CUST45343,23,26,351.53,3,No
CUST45344,11,16,226.38,1,No
CUST45345,28,9,324.67,3,No
CUST45346,31,15,293.83,1,No
CUST45347,8,26,424.45,2,No
CUST45348,53,18,376.35,2,No
CUST45349,39,8,190.6,1,No
CUST45350,48,18,105.22,1,No
CUST45351,28,26,23.98,2,Yes
CUST45352,16,3,372.44,2,Yes
CUST45353,46,5,383.83,3,No
CUST45354,47,2,432.82,1,No
CUST45355,52,25,147.99,3,No
CUST45356,31,11,212.84,1,No
CUST45357,41,19,209.62,2,Yes
CUST45358,48,23,271.82,1,No
CUST45359,16,2,355.98,0,No
CUST45360,5,18,294.92,3,Yes
CUST45361,35,7,36.55,1,No
CUST45362,53,16,348.87,4,Yes
CUST45363,25,1,311.16,1,No
CUST45364,13,13,304.78,1,No
CUST45365,29,3,464.87,3,No
CUST45366,27,18,208.93,3,No
CUST45367,40,4,182.22,1,No
CUST45368,17,20,97.7,2,No
CUST45369,37,26,168.54,1,No
CUST45370,38,28,319.08,3,No
CUST45371,29,17,250.13,4,No
CUST45372,58,5,254.97,7,No
CUST45373,59,7,64.87,2,No
CUST45374,34,28,225.85,2,No
CUST45375,30,9,185.71,0,No
CUST45376,31,4,357.09,0,No
CUST45377,22,22,59.98,2,No
CUST45378,46,9,385.16,9,No
CUST45379,25,17,252.82,3,No
CUST45380,4,10,335.39,2,No
CUST45381,35,27,494.28,3,No
CUST45382,41,17,401.51,1,Yes
CUST45383,50,24,251.48,0,No
CUST45384,44,12,194.89,4,No
CUST45385,9,10,442.73,1,No
CUST45386,59,11,83.78,2,No
CUST45387,26,13,139.41,4,No
CUST45388,27,25,436.2,1,No
CUST45389,27,17,136.1,0,No
CUST45390,18,27,97.78,3,No
CUST45391,30,26,408.78,1,Yes
CUST45392,45,23,225.23,0,Yes
CUST45393,59,15,443.32,2,No
CUST45394,46,5,161.28,1,No
CUST45395,31,11,295.77,1,Yes
CUST45396,42,24,160.01,2,No
CUST45397,3,13,418.89,1,Yes
CUST45398,29,27,168.15,3,Yes
CUST45399,7,6,162.5,2,No
CUST45400,18,10,276.09,2,No
CUST45401,16,20,309.23,1,No
CUST45402,49,3,122.04,1,No
CUST45403,57,28,16.72,2,No
CUST45404,32,3,104.4,3,No
CUST45405,38,1,415.61,1,No
CUST45406,25,2,444.48,1,Yes
CUST45407,44,25,340.06,2,No
CUST45408,32,5,139.65,1,No
CUST45409,19,28,102.36,4,No
CUST45410,3,29,100.54,3,No
CUST45411,58,14,453.54,2,Yes
CUST45412,35,7,263.27,1,Yes
CUST45413,50,12,271.68,2,No
CUST45414,29,4,242.9,0,No
CUST45415,11,18,345.67,2,No
CUST45416,6,21,276.02,3,No
CUST45417,19,25,323.51,0,No
CUST45418,37,9,464.72,1,No
CUST45419,45,28,378.73,2,No
CUST45420,27,12,128.76,3,Yes
CUST45421,5,12,151.99,2,No
CUST45422,26,24,403.28,1,Yes
CUST45423,35,5,261.95,4,No
CUST45424,19,29,74.65,1,Yes
CUST45425,17,27,41.41,1,No
CUST45426,54,7,91.53,4,Yes
CUST45427,35,17,227.7,0,No
CUST45428,47,20,31.11,1,No
CUST45429,49,29,55.56,2,No
CUST45430,13,23,369.37,3,Yes
CUST45431,14,19,464.24,1,No
CUST45432,30,4,36.14,1,No
CUST45433,58,1,108.81,3,Yes
CUST45434,48,8,67.16,1,No
CUST45435,57,29,290.8,1,Yes
CUST45436,43,28,400.66,2,Yes
CUST45437,17,2,224.0,2,No
CUST45438,37,26,26.18,0,Yes
CUST45439,53,1,194.48,4,No
CUST45440,15,3,91.96,3,Yes
CUST45441,18,19,145.01,2,Yes
CUST45442,48,23,65.06,2,No
CUST45443,14,14,187.89,2,Yes
CUST45444,14,18,281.27,1,Yes
CUST45445,45,23,394.11,2,No
CUST45446,33,14,196.53,2,No
CUST45447,38,17,10.78,1,No
CUST45448,55,10,338.96,3,No
CUST45449,11,20,349.59,3,No
CUST45450,11,24,73.88,2,No
CUST45451,57,29,247.93,5,No
CUST45452,48,7,34.86,5,No
CUST45453,56,11,314.24,2,Yes
CUST45454,26,21,450.24,2,No
CUST45455,3,23,211.31,0,No
CUST45456,25,9,240.8,5,No
CUST45457,17,1,478.08,2,No
CUST45458,22,18,368.34,2,No
CUST45459,29,17,451.78,1,No
CUST45460,46,21,78.3,1,No
CUST45461,26,19,240.53,1,Yes
CUST45462,34,10,163.68,0,No
CUST45463,26,1,314.29,1,No
CUST45464,57,28,412.47,0,No
CUST45465,9,1,78.03,0,No
CUST45466,40,7,368.74,4,No
CUST45467,11,27,286.96,1,No
CUST45468,7,18,59.51,3,Yes
CUST45469,30,11,390.26,3,No
CUST45470,54,13,280.87,1,No
CUST45471,2,29,163.31,1,No
CUST45472,30,9,72.9,2,No
CUST45473,4,28,127.56,5,No
CUST45474,58,28,280.21,1,No
CUST45475,55,23,276.41,2,No
CUST45476,14,26,466.13,2,No
CUST45477,13,17,114.95,3,No
CUST45478,54,11,103.96,3,Yes
CUST45479,25,1,424.04,2,No
CUST45480,13,20,183.52,3,No
CUST45481,13,16,197.3,3,Yes
CUST45482,37,19,95.86,1,No
CUST45483,44,22,138.09,1,No
CUST45484,6,11,435.54,3,No
CUST45485,26,14,31.83,1,Yes
CUST45486,54,12,297.38,2,No
CUST45487,14,8,399.75,0,No
CUST45488,8,15,454.08,2,No
CUST45489,24,26,326.32,3,No
CUST45490,22,23,59.5,1,No
CUST45491,40,1,273.36,1,No
CUST45492,39,6,305.33,2,No
CUST45493,49,12,182.84,3,Yes
CUST45494,21,25,397.61,1,No
CUST45495,43,9,265.43,1,No
CUST45496,26,18,26.43,3,No
CUST45497,10,8,467.23,3,No
CUST45498,13,27,334.89,4,No
CUST45499,42,20,474.28,0,No
CUST45500,53,19,309.79,2,No
CUST45501,58,23,340.27,3,No
CUST45502,14,5,80.04,0,No
